,source_test,target_text
7178,-2.82364,0.05606
9137,-0.86454,0.29639
6863,-3.13866,0.04154
18009,8.0079,0.99967
17030,7.02885,0.99911
7371,-2.63063,0.06719
14186,4.18471,0.985
2235,-7.76689,0.00042
19046,9.04495,0.99988
7460,-2.54163,0.07299
7471,-2.53063,0.07374
690,-9.31197,9e-05
5670,-4.33172,0.01297
10436,0.43452,0.60695
8787,-1.21456,0.2289
600,-9.40197,8e-05
7496,-2.50563,0.07546
15305,5.30377,0.99505
5630,-4.37172,0.01247
16684,6.68283,0.99875
19885,9.88399,0.99995
2942,-7.05985,0.00086
17137,7.13586,0.9992
1141,-8.86094,0.00014
5378,-4.62373,0.00972
12735,2.73364,0.93898
18395,8.39392,0.99977
9833,-0.16851,0.45797
2006,-7.9959,0.00034
17555,7.55388,0.99948
11214,1.21256,0.77075
9679,-0.32252,0.42006
16544,6.54283,0.99856
2453,-7.54888,0.00053
16500,6.49882,0.9985
1723,-8.27891,0.00025
19869,9.86799,0.99995
19804,9.80299,0.99994
17159,7.15786,0.99922
13087,3.08565,0.9563
41,-9.961,5e-05
195,-9.80699,6e-05
15114,5.11276,0.99402
13458,3.45667,0.96943
1013,-8.98895,0.00012
7447,-2.55463,0.07212
16774,6.77284,0.99886
1284,-8.71794,0.00016
19877,9.87599,0.99995
16016,6.0148,0.99756
19345,9.34397,0.99991
3733,-6.26881,0.00189
15697,5.69578,0.99665
3829,-6.17281,0.00208
12195,2.19361,0.89967
10199,0.19751,0.54922
1105,-8.89694,0.00014
3833,-6.16881,0.00209
11647,1.64558,0.83829
14675,4.67373,0.99075
8226,-1.77559,0.14485
18329,8.32792,0.99976
19410,9.40897,0.99992
8888,-1.11356,0.24721
4387,-5.61478,0.00363
17999,7.9979,0.99966
922,-9.07995,0.00011
3994,-6.0078,0.00245
11305,1.30357,0.78643
6865,-3.13666,0.04162
1977,-8.0249,0.00033
11815,1.81359,0.8598
3034,-6.96785,0.00094
7996,-2.0056,0.11862
19406,9.40497,0.99992
230,-9.77199,6e-05
9957,-0.0445,0.48888
8750,-1.25156,0.22243
9163,-0.83854,0.30184
16575,6.57383,0.99861
16137,6.13581,0.99784
503,-9.49897,7e-05
14151,4.14971,0.98448
17006,7.00485,0.99909
12515,2.51363,0.92509
15492,5.49077,0.99589
576,-9.42597,8e-05
16104,6.10281,0.99777
8434,-1.56758,0.17256
3432,-6.56983,0.0014
3342,-6.65983,0.00128
3938,-6.0638,0.00232
314,-9.68798,6e-05
9797,-0.20451,0.44905
10539,0.53753,0.63124
15798,5.79679,0.99697
10008,0.0065,0.50163
11731,1.72959,0.84936
14789,4.78774,0.99174
1802,-8.19991,0.00027
18609,8.60793,0.99982
19794,9.79299,0.99994
7428,-2.57363,0.07086
18257,8.25591,0.99974
14078,4.0767,0.98332
9785,-0.21651,0.44608
2244,-7.75789,0.00043
6047,-3.9547,0.0188
13922,3.9207,0.98056
17939,7.9379,0.99964
14197,4.19571,0.98516
480,-9.52198,7e-05
1608,-8.39392,0.00023
12380,2.37862,0.91518
1384,-8.61793,0.00018
5485,-4.51673,0.01081
1008,-8.99395,0.00012
6043,-3.9587,0.01873
12922,2.92065,0.94886
15862,5.86079,0.99716
4855,-5.14676,0.00578
17013,7.01185,0.9991
8260,-1.74159,0.14911
19572,9.57098,0.99993
2129,-7.87289,0.00038
15366,5.36477,0.99534
3822,-6.17981,0.00207
5524,-4.47772,0.01123
4103,-5.89879,0.00274
6128,-3.87369,0.02036
11246,1.24456,0.77636
18168,8.16691,0.99972
6717,-3.28466,0.0361
1257,-8.74494,0.00016
19484,9.48297,0.99992
11334,1.33257,0.79126
5218,-4.78374,0.0083
9674,-0.32752,0.41885
17275,7.27386,0.99931
3465,-6.53683,0.00145
2880,-7.12186,0.00081
12751,2.74964,0.93989
2990,-7.01185,0.0009
17836,7.83489,0.9996
13581,3.57968,0.97287
6033,-3.9687,0.01855
4147,-5.85479,0.00286
2112,-7.88989,0.00037
1892,-8.10991,0.0003
7900,-2.10161,0.10894
92,-9.91,5e-05
14396,4.39472,0.98781
1862,-8.13991,0.00029
19499,9.49797,0.99993
4807,-5.19476,0.00551
8439,-1.56258,0.17328
11056,1.05455,0.74165
4875,-5.12676,0.0059
18937,8.93595,0.99987
19053,9.05195,0.99988
5288,-4.71374,0.00889
8382,-1.61958,0.16526
5590,-4.41172,0.01199
11094,1.09255,0.74886
10055,0.0535,0.51337
107,-9.89499,5e-05
4859,-5.14276,0.00581
16306,6.30482,0.99818
14367,4.36572,0.98745
17267,7.26586,0.9993
15541,5.53978,0.99609
3570,-6.43182,0.00161
4175,-5.82679,0.00294
9639,-0.36252,0.41035
8598,-1.40357,0.19725
15984,5.9828,0.99748
12955,2.95365,0.95044
16555,6.55383,0.99858
16304,6.30282,0.99817
10857,0.85554,0.70173
4741,-5.26076,0.00516
9960,-0.0415,0.48963
4708,-5.29376,0.005
6587,-3.41467,0.03184
13575,3.57368,0.97271
13708,3.70669,0.97603
13253,3.25166,0.96273
15444,5.44277,0.99569
16174,6.17281,0.99792
9561,-0.44052,0.39162
11553,1.55158,0.82514
15379,5.37777,0.9954
11711,1.70959,0.84678
2328,-7.67388,0.00046
18844,8.84294,0.99986
1269,-8.73294,0.00016
2722,-7.27986,0.00069
5570,-4.43172,0.01175
4492,-5.50978,0.00403
8691,-1.31057,0.21239
3555,-6.44682,0.00158
979,-9.02295,0.00012
12786,2.78464,0.94184
7564,-2.43762,0.08035
14160,4.15871,0.98461
17283,7.28186,0.99931
19967,9.966,0.99995
8920,-1.08155,0.25321
19595,9.59398,0.99993
8176,-1.82559,0.13876
275,-9.72699,6e-05
4123,-5.87879,0.00279
3396,-6.60583,0.00135
3280,-6.72184,0.0012
13704,3.70269,0.97594
19615,9.61398,0.99993
2998,-7.00385,0.00091
1883,-8.11891,0.0003
4038,-5.9638,0.00256
2315,-7.68688,0.00046
14928,4.92675,0.9928
3763,-6.23881,0.00195
7346,-2.65563,0.06564
126,-9.87599,5e-05
4119,-5.88279,0.00278
15433,5.43177,0.99564
8167,-1.83459,0.13769
7065,-2.93665,0.05037
6322,-3.67968,0.02461
19781,9.77999,0.99994
6120,-3.88169,0.0202
5912,-4.0897,0.01647
7190,-2.81164,0.0567
1036,-8.96595,0.00013
17210,7.20886,0.99926
2686,-7.31587,0.00066
7213,-2.78864,0.05794
7104,-2.89764,0.05227
11344,1.34257,0.79291
9431,-0.57053,0.36111
11838,1.83659,0.86255
16589,6.58783,0.99862
18491,8.48992,0.99979
3523,-6.47882,0.00153
18057,8.0559,0.99968
870,-9.13196,0.00011
10846,0.84454,0.69942
18405,8.40392,0.99978
1148,-8.85394,0.00014
3572,-6.42982,0.00161
11566,1.56458,0.82701
7359,-2.64263,0.06644
16185,6.18381,0.99794
8506,-1.49557,0.18309
19962,9.961,0.99995
2105,-7.89689,0.00037
508,-9.49397,8e-05
19928,9.927,0.99995
12551,2.54963,0.92755
1672,-8.32992,0.00024
16992,6.99085,0.99908
16832,6.83084,0.99892
1468,-8.53393,0.0002
3502,-6.49982,0.0015
17724,7.72289,0.99956
8468,-1.53358,0.17747
15435,5.43377,0.99565
8208,-1.79359,0.14263
13276,3.27466,0.96355
11691,1.68958,0.84417
1756,-8.24591,0.00026
5830,-4.17171,0.01519
18571,8.56993,0.99981
15821,5.81979,0.99704
3501,-6.50083,0.0015
16911,6.90985,0.999
5421,-4.58073,0.01014
929,-9.07295,0.00011
18271,8.26991,0.99974
19581,9.57998,0.99993
13391,3.38967,0.96738
5144,-4.85774,0.00771
15283,5.28176,0.99494
14298,4.29671,0.98657
1728,-8.27391,0.00026
10661,0.65953,0.65916
2579,-7.42287,0.0006
18025,8.0239,0.99967
18698,8.69693,0.99983
3440,-6.56183,0.00141
16887,6.88584,0.99898
16718,6.71684,0.99879
9568,-0.43352,0.39329
15458,5.45677,0.99575
4612,-5.38977,0.00454
9738,-0.26351,0.4345
3259,-6.74284,0.00118
18749,8.74794,0.99984
6649,-3.35267,0.03381
19775,9.77399,0.99994
17838,7.83689,0.99961
8366,-1.63558,0.16307
12730,2.72864,0.9387
10612,0.61053,0.64806
4205,-5.79679,0.00303
15588,5.58678,0.99627
8915,-1.08655,0.25227
4406,-5.59578,0.0037
9706,-0.29551,0.42665
14780,4.77874,0.99166
1790,-8.21191,0.00027
4775,-5.22676,0.00534
9542,-0.45952,0.3871
16932,6.93085,0.99902
7386,-2.61563,0.06814
17382,7.38087,0.99938
14926,4.92475,0.99279
11262,1.26056,0.77912
3619,-6.38282,0.00169
1569,-8.43292,0.00022
17138,7.13686,0.99921
16496,6.49482,0.99849
18446,8.44492,0.99979
14653,4.65173,0.99055
15297,5.29576,0.99501
1615,-8.38692,0.00023
19150,9.14896,0.99989
666,-9.33597,9e-05
15957,5.9558,0.99742
18673,8.67193,0.99983
3452,-6.54983,0.00143
3593,-6.40882,0.00164
16134,6.13281,0.99783
2433,-7.56888,0.00052
5484,-4.51773,0.0108
6311,-3.69068,0.02435
16818,6.81684,0.99891
17223,7.22186,0.99927
17660,7.65888,0.99953
12414,2.41262,0.91778
6991,-3.01065,0.04695
13322,3.32067,0.96513
9386,-0.61553,0.3508
5527,-4.47472,0.01127
12802,2.80064,0.94271
3125,-6.87684,0.00103
12727,2.72564,0.93852
2058,-7.9439,0.00035
5673,-4.32872,0.01301
18439,8.43792,0.99978
7677,-2.32462,0.0891
15953,5.9518,0.99741
2122,-7.87989,0.00038
14320,4.31872,0.98686
4580,-5.42177,0.0044
11234,1.23256,0.77427
17051,7.04985,0.99913
6530,-3.47167,0.03013
3005,-6.99685,0.00091
19082,9.08095,0.99989
5261,-4.74074,0.00866
741,-9.26096,0.0001
10624,0.62253,0.65079
13178,3.17666,0.95995
15239,5.23776,0.99472
14781,4.77974,0.99167
5360,-4.64173,0.00955
6500,-3.50168,0.02926
19889,9.88799,0.99995
1188,-8.81394,0.00015
14757,4.75574,0.99147
10405,0.40352,0.59953
9823,-0.17851,0.45549
1651,-8.35092,0.00024
3553,-6.44882,0.00158
16742,6.74084,0.99882
15935,5.9338,0.99736
14762,4.76074,0.99151
8651,-1.35057,0.20578
549,-9.45297,8e-05
12947,2.94565,0.95006
4837,-5.16476,0.00568
14376,4.37472,0.98756
14782,4.78074,0.99168
2300,-7.70189,0.00045
16442,6.44082,0.99841
18605,8.60393,0.99982
16808,6.80684,0.9989
3292,-6.70984,0.00122
8809,-1.19256,0.2328
162,-9.83999,5e-05
16031,6.0298,0.9976
9495,-0.50653,0.37601
3211,-6.79084,0.00112
567,-9.43497,8e-05
16598,6.59683,0.99864
7285,-2.71664,0.062
8360,-1.64158,0.16225
8242,-1.75959,0.14684
11377,1.37557,0.79828
16087,6.0858,0.99773
19902,9.901,0.99995
4848,-5.15376,0.00574
19922,9.921,0.99995
1649,-8.35292,0.00024
3151,-6.85084,0.00106
7251,-2.75064,0.06005
631,-9.37097,9e-05
18858,8.85694,0.99986
4178,-5.82379,0.00295
2910,-7.09185,0.00083
19687,9.68598,0.99994
14044,4.0427,0.98275
10973,0.97155,0.72543
6728,-3.27366,0.03649
2605,-7.39687,0.00061
8408,-1.59358,0.16888
3903,-6.0988,0.00224
9729,-0.27251,0.43229
19205,9.20396,0.9999
3552,-6.44982,0.00158
9649,-0.35252,0.41277
11366,1.36457,0.7965
937,-9.06495,0.00012
15085,5.08375,0.99384
86,-9.916,5e-05
1246,-8.75594,0.00016
3868,-6.13381,0.00216
2908,-7.09385,0.00083
7998,-2.0036,0.11883
8319,-1.68258,0.15675
7501,-2.50063,0.07581
4990,-5.01175,0.00662
12878,2.87664,0.94668
7753,-2.24861,0.09547
16162,6.16081,0.99789
8168,-1.83359,0.13781
768,-9.23396,0.0001
3041,-6.96085,0.00095
5866,-4.13571,0.01574
13999,3.9977,0.98197
10342,0.34052,0.58432
10866,0.86454,0.70361
1896,-8.10591,0.0003
17959,7.9579,0.99965
17738,7.73689,0.99956
17626,7.62488,0.99951
16876,6.87484,0.99897
4311,-5.69078,0.00337
309,-9.69298,6e-05
18049,8.0479,0.99968
11752,1.75059,0.85203
4308,-5.69378,0.00336
7909,-2.0926,0.10982
15561,5.55978,0.99617
10149,0.14751,0.53681
1914,-8.0879,0.00031
17490,7.48887,0.99944
1680,-8.32192,0.00024
16305,6.30382,0.99817
1039,-8.96295,0.00013
9726,-0.27551,0.43155
6721,-3.28066,0.03624
7795,-2.20661,0.09916
10079,0.0775,0.51937
4581,-5.42077,0.0044
15248,5.24676,0.99476
18548,8.54693,0.99981
11936,1.9346,0.87376
14636,4.63473,0.99038
12479,2.47762,0.92256
19566,9.56498,0.99993
9294,-0.70754,0.33014
18235,8.23391,0.99973
9271,-0.73054,0.32508
11347,1.34557,0.7934
15222,5.22076,0.99463
16470,6.46882,0.99845
5933,-4.0687,0.01681
3022,-6.97985,0.00093
17309,7.30787,0.99933
18654,8.65293,0.99983
3793,-6.20881,0.00201
3951,-6.0508,0.00235
18186,8.18491,0.99972
16779,6.77784,0.99886
7372,-2.62963,0.06726
12690,2.68863,0.93635
7958,-2.0436,0.1147
7777,-2.22461,0.09756
5734,-4.26771,0.01382
9752,-0.24951,0.43794
19201,9.19996,0.9999
6111,-3.89069,0.02002
8027,-1.9746,0.1219
12604,2.60263,0.93103
7693,-2.30862,0.09041
5061,-4.94075,0.0071
7085,-2.91665,0.05134
6935,-3.06665,0.0445
10757,0.75554,0.68038
19787,9.78599,0.99994
5730,-4.27171,0.01377
3767,-6.23481,0.00196
10627,0.62553,0.65148
10426,0.42452,0.60456
9955,-0.0465,0.48838
7162,-2.83964,0.05522
13820,3.81869,0.97852
19993,9.992,0.99995
3032,-6.96985,0.00094
9667,-0.33452,0.41714
2925,-7.07685,0.00084
14402,4.40072,0.98788
13226,3.22466,0.96175
11050,1.04855,0.7405
5510,-4.49172,0.01108
15285,5.28376,0.99495
3640,-6.36182,0.00172
16478,6.47682,0.99846
15063,5.06175,0.99371
5029,-4.97275,0.00688
15979,5.9778,0.99747
13062,3.06065,0.95524
903,-9.09895,0.00011
3785,-6.21681,0.00199
10609,0.60753,0.64738
16115,6.11381,0.99779
5014,-4.98775,0.00677
2571,-7.43087,0.00059
14905,4.90375,0.99264
3574,-6.42782,0.00161
1326,-8.67593,0.00017
10046,0.0445,0.51112
10252,0.25051,0.5623
5865,-4.13671,0.01572
16006,6.0048,0.99754
5967,-4.0347,0.01738
17659,7.65788,0.99953
4186,-5.81579,0.00297
5151,-4.85074,0.00776
9329,-0.67253,0.33793
3670,-6.33182,0.00178
9604,-0.39752,0.40191
9368,-0.63353,0.34671
11300,1.29856,0.78559
5459,-4.54273,0.01053
4755,-5.24676,0.00524
12028,2.0266,0.88356
6172,-3.82969,0.02125
18011,8.0099,0.99967
17776,7.77489,0.99958
11303,1.30157,0.7861
8992,-1.00955,0.26707
15550,5.54878,0.99612
2206,-7.79589,0.00041
6089,-3.9127,0.01959
1021,-8.98095,0.00013
5393,-4.60873,0.00987
5874,-4.12771,0.01586
1324,-8.67793,0.00017
2439,-7.56288,0.00052
13392,3.39067,0.96741
19682,9.68098,0.99994
3224,-6.77784,0.00114
13328,3.32667,0.96533
1226,-8.77594,0.00015
1708,-8.29391,0.00025
4799,-5.20276,0.00547
16908,6.90685,0.999
3559,-6.44282,0.00159
14343,4.34172,0.98715
16439,6.43782,0.9984
4227,-5.77479,0.0031
540,-9.46197,8e-05
5736,-4.26571,0.01385
15051,5.04975,0.99363
10476,0.47452,0.61645
14796,4.79474,0.99179
15931,5.9298,0.99735
16307,6.30582,0.99818
10094,0.0925,0.52311
5982,-4.0197,0.01764
7449,-2.55263,0.07225
577,-9.42497,8e-05
17753,7.75189,0.99957
9550,-0.45152,0.389
13788,3.78669,0.97783
5957,-4.0447,0.01721
9577,-0.42452,0.39544
18300,8.29891,0.99975
3950,-6.0518,0.00235
5567,-4.43472,0.01172
12158,2.15661,0.89628
16331,6.32982,0.99822
10257,0.25551,0.56353
17246,7.24486,0.99929
13249,3.24766,0.96259
3421,-6.58083,0.00138
10311,0.30952,0.57677
11324,1.32257,0.78961
8648,-1.35357,0.20529
16144,6.14281,0.99786
12505,2.50363,0.9244
19978,9.977,0.99995
14598,4.59673,0.99002
7154,-2.84764,0.0548
13177,3.17566,0.95991
9898,-0.10351,0.47415
6408,-3.59368,0.02676
9526,-0.47552,0.38331
8034,-1.9676,0.12265
17608,7.60688,0.9995
8830,-1.17156,0.23657
6287,-3.71469,0.02378
6190,-3.81169,0.02163
18553,8.55193,0.99981
10061,0.0595,0.51487
16400,6.39882,0.99834
2279,-7.72289,0.00044
2317,-7.68488,0.00046
6755,-3.24666,0.03745
18624,8.62293,0.99982
2152,-7.84989,0.00039
1824,-8.17791,0.00028
12399,2.39762,0.91665
7911,-2.0906,0.11001
1401,-8.60093,0.00018
12573,2.57163,0.92901
12366,2.36462,0.91409
17478,7.47687,0.99943
1520,-8.48192,0.00021
2462,-7.53988,0.00053
3356,-6.64583,0.0013
7103,-2.89864,0.05222
15514,5.51278,0.99598
9078,-0.92355,0.28424
15763,5.76179,0.99686
9624,-0.37752,0.40673
11190,1.18856,0.76648
5806,-4.19571,0.01484
8839,-1.16256,0.2382
3839,-6.16281,0.0021
10262,0.26051,0.56476
13711,3.70969,0.9761
2042,-7.9599,0.00035
12935,2.93365,0.94948
12517,2.51563,0.92523
1860,-8.14191,0.00029
17573,7.57188,0.99949
15986,5.9848,0.99749
490,-9.51198,7e-05
387,-9.61498,7e-05
8727,-1.27456,0.21848
4465,-5.53678,0.00392
1738,-8.26391,0.00026
2372,-7.62988,0.00049
4034,-5.9678,0.00255
14766,4.76474,0.99155
8549,-1.45257,0.18961
12220,2.21861,0.90191
12976,2.97465,0.95142
3904,-6.0978,0.00224
7402,-2.59963,0.06916
19837,9.83599,0.99995
6124,-3.87769,0.02028
16091,6.0898,0.99774
17676,7.67488,0.99954
3297,-6.70484,0.00122
19990,9.989,0.99995
18017,8.0159,0.99967
11619,1.61758,0.83446
6104,-3.89769,0.01989
5238,-4.76374,0.00846
13497,3.49567,0.97056
7048,-2.95365,0.04956
2326,-7.67588,0.00046
683,-9.31897,9e-05
9717,-0.28451,0.42935
16854,6.85284,0.99894
17873,7.87189,0.99962
6335,-3.66668,0.02492
16540,6.53883,0.99856
1687,-8.31492,0.00024
10040,0.0385,0.50962
2853,-7.14886,0.00079
18215,8.21391,0.99973
618,-9.38397,8e-05
19487,9.48597,0.99992
13756,3.75469,0.97713
2179,-7.82289,0.0004
14947,4.94575,0.99294
19146,9.14496,0.99989
10176,0.17451,0.54352
1409,-8.59293,0.00019
12871,2.86964,0.94633
18286,8.28491,0.99975
712,-9.28996,9e-05
18357,8.35592,0.99977
1711,-8.29091,0.00025
2778,-7.22386,0.00073
1289,-8.71294,0.00016
8883,-1.11856,0.24628
5358,-4.64373,0.00953
6752,-3.24966,0.03734
16599,6.59783,0.99864
3079,-6.92285,0.00098
19703,9.70199,0.99994
8670,-1.33157,0.2089
5054,-4.94775,0.00705
6555,-3.44667,0.03087
18252,8.25091,0.99974
4692,-5.30977,0.00492
8951,-1.05055,0.25912
8345,-1.65658,0.16022
16146,6.14481,0.99786
4053,-5.9488,0.0026
3164,-6.83784,0.00107
5140,-4.86174,0.00768
9769,-0.23251,0.44213
11820,1.81859,0.8604
14359,4.35772,0.98735
14680,4.67873,0.99079
16398,6.39682,0.99834
4851,-5.15076,0.00576
8348,-1.65358,0.16063
12859,2.85764,0.94571
9410,-0.59153,0.35628
16278,6.27681,0.99812
12381,2.37962,0.91526
17005,7.00385,0.99909
1920,-8.0819,0.00031
6441,-3.56068,0.02763
660,-9.34197,9e-05
18100,8.0989,0.9997
5640,-4.36172,0.0126
2017,-7.9849,0.00034
12237,2.23561,0.9034
9136,-0.86554,0.29618
8222,-1.77959,0.14435
8793,-1.20856,0.22996
17894,7.89289,0.99963
1983,-8.0189,0.00033
5679,-4.32272,0.01309
7036,-2.96565,0.049
14567,4.56573,0.9897
19689,9.68798,0.99994
14805,4.80374,0.99187
1623,-8.37892,0.00023
10481,0.47952,0.61764
7539,-2.46262,0.07852
15499,5.49777,0.99592
3707,-6.29481,0.00184
12772,2.77064,0.94107
222,-9.77999,6e-05
9437,-0.56453,0.3625
19636,9.63498,0.99993
1211,-8.79094,0.00015
765,-9.23696,0.0001
8407,-1.59458,0.16874
11914,1.9126,0.87131
416,-9.58598,7e-05
15144,5.14276,0.99419
73,-9.929,5e-05
2356,-7.64588,0.00048
16073,6.0718,0.9977
17153,7.15186,0.99922
10418,0.41652,0.60265
2524,-7.47787,0.00057
7549,-2.45262,0.07925
10016,0.0145,0.50363
10838,0.83654,0.69774
4341,-5.66078,0.00347
13816,3.81469,0.97843
7368,-2.63363,0.06701
2214,-7.78789,0.00041
14259,4.25771,0.98604
11499,1.49757,0.81721
3706,-6.29581,0.00184
18375,8.37392,0.99977
1739,-8.26291,0.00026
1009,-8.99295,0.00012
3495,-6.50683,0.00149
16167,6.16581,0.9979
1938,-8.0639,0.00031
18008,8.0069,0.99967
13335,3.33367,0.96557
19298,9.29696,0.99991
5281,-4.72074,0.00883
15876,5.87479,0.9972
18015,8.0139,0.99967
16898,6.89684,0.99899
14778,4.77674,0.99165
13378,3.37667,0.96697
15342,5.34077,0.99523
18448,8.44692,0.99979
14734,4.73274,0.99127
17742,7.74089,0.99957
11567,1.56558,0.82715
1891,-8.11091,0.0003
11913,1.9116,0.8712
5808,-4.19371,0.01487
18145,8.14391,0.99971
5609,-4.39272,0.01222
6563,-3.43867,0.03111
11826,1.82459,0.86112
7887,-2.11461,0.10769
672,-9.32997,9e-05
14894,4.89274,0.99256
2580,-7.42187,0.0006
19549,9.54798,0.99993
10955,0.95355,0.72183
5873,-4.12871,0.01585
16800,6.79884,0.99889
7137,-2.86464,0.05393
16042,6.0408,0.99763
17319,7.31787,0.99934
8551,-1.45057,0.18991
7761,-2.24061,0.09616
15509,5.50778,0.99596
5586,-4.41572,0.01194
19906,9.905,0.99995
8910,-1.09155,0.25133
17148,7.14686,0.99921
14404,4.40272,0.9879
3478,-6.52383,0.00147
5420,-4.58173,0.01013
3306,-6.69583,0.00123
8457,-1.54458,0.17587
3361,-6.64083,0.0013
15760,5.75879,0.99685
78,-9.924,5e-05
17457,7.45587,0.99942
8699,-1.30257,0.21373
17115,7.11386,0.99919
1291,-8.71094,0.00016
1900,-8.10191,0.0003
6524,-3.47767,0.02995
10331,0.32952,0.58164
267,-9.73499,6e-05
8164,-1.83759,0.13734
8016,-1.9856,0.12072
18391,8.38992,0.99977
1290,-8.71194,0.00016
5309,-4.69273,0.00908
4722,-5.27976,0.00507
19176,9.17496,0.9999
18170,8.16891,0.99972
11655,1.65358,0.83937
7719,-2.28261,0.09257
5896,-4.10571,0.01621
18789,8.78794,0.99985
9879,-0.12251,0.46941
8734,-1.26756,0.21967
13220,3.21866,0.96153
14419,4.41772,0.98808
9867,-0.13451,0.46642
18671,8.66993,0.99983
2033,-7.9689,0.00035
4728,-5.27376,0.0051
8466,-1.53558,0.17718
16457,6.45582,0.99843
9378,-0.62353,0.34898
4028,-5.9738,0.00254
15306,5.30477,0.99506
936,-9.06595,0.00012
13506,3.50468,0.97082
15966,5.9648,0.99744
8175,-1.82659,0.13864
2525,-7.47687,0.00057
1666,-8.33592,0.00024
12962,2.96065,0.95076
11790,1.78859,0.85675
5741,-4.26071,0.01392
3959,-6.0428,0.00237
12643,2.64163,0.93349
19849,9.84799,0.99995
10327,0.32552,0.58067
7277,-2.72464,0.06154
6667,-3.33467,0.0344
1530,-8.47192,0.00021
3031,-6.97085,0.00094
1809,-8.19291,0.00028
5080,-4.92175,0.00723
15791,5.78979,0.99695
3667,-6.33482,0.00177
1541,-8.46092,0.00021
12447,2.44562,0.92024
13484,3.48267,0.97019
1807,-8.19491,0.00028
4681,-5.32077,0.00487
18338,8.33692,0.99976
189,-9.81299,5e-05
11916,1.9146,0.87153
10452,0.45052,0.61076
10537,0.53553,0.63077
1556,-8.44592,0.00021
18265,8.26391,0.99974
1110,-8.89194,0.00014
14946,4.94475,0.99293
2716,-7.28586,0.00068
9298,-0.70354,0.33103
2291,-7.71089,0.00045
17730,7.72889,0.99956
2114,-7.88789,0.00038
2239,-7.76289,0.00043
15041,5.03975,0.99357
7704,-2.29761,0.09132
13579,3.57768,0.97282
17590,7.58888,0.99949
12156,2.15461,0.8961
4662,-5.33977,0.00477
5206,-4.79574,0.0082
3887,-6.11481,0.00221
15801,5.79979,0.99698
11659,1.65758,0.83991
5692,-4.30972,0.01326
5472,-4.52973,0.01067
10303,0.30152,0.57481
14976,4.97475,0.99314
16976,6.97485,0.99907
13540,3.53868,0.97177
15484,5.48277,0.99586
14677,4.67573,0.99077
14163,4.16171,0.98466
3986,-6.0158,0.00243
12811,2.80964,0.94319
14170,4.16871,0.98476
4549,-5.45277,0.00427
13609,3.60768,0.9736
3582,-6.41982,0.00163
13682,3.68068,0.97541
18378,8.37692,0.99977
6443,-3.55868,0.02769
5559,-4.44272,0.01163
6090,-3.9117,0.01961
3583,-6.41882,0.00163
1,x,y
8744,-1.25756,0.22139
3294,-6.70784,0.00122
10556,0.55453,0.63519
5137,-4.86474,0.00765
18712,8.71094,0.99984
15532,5.53078,0.99605
11799,1.79759,0.85786
13555,3.55368,0.97218
3934,-6.0678,0.00231
13553,3.55168,0.97212
3457,-6.54483,0.00144
13904,3.9027,0.98021
5314,-4.68773,0.00912
5205,-4.79674,0.00819
10645,0.64353,0.65555
6749,-3.25266,0.03723
10809,0.80754,0.69159
6637,-3.36467,0.03342
5871,-4.13071,0.01582
12473,2.47162,0.92213
19642,9.64098,0.99993
5318,-4.68373,0.00916
12757,2.75564,0.94023
17307,7.30587,0.99933
7262,-2.73964,0.06067
13204,3.20266,0.96093
5798,-4.20371,0.01472
19224,9.22296,0.9999
646,-9.35597,9e-05
10807,0.80554,0.69116
12666,2.66463,0.93491
10148,0.14651,0.53656
11967,1.9656,0.87714
1343,-8.65893,0.00017
7668,-2.33362,0.08838
11938,1.9366,0.87398
19893,9.89199,0.99995
2819,-7.18286,0.00076
15225,5.22376,0.99464
11903,1.9016,0.87007
1572,-8.42992,0.00022
7138,-2.86364,0.05398
15422,5.42077,0.9956
11909,1.9076,0.87075
9916,-0.0855,0.47864
620,-9.38197,8e-05
4077,-5.9248,0.00267
9759,-0.24251,0.43967
4479,-5.52278,0.00398
8223,-1.77859,0.14448
10582,0.58053,0.64119
10836,0.83454,0.69731
7438,-2.56363,0.07152
8047,-1.9546,0.12405
15702,5.70079,0.99667
17335,7.33387,0.99935
6777,-3.22466,0.03825
19181,9.17996,0.9999
1085,-8.91695,0.00013
11868,1.86659,0.86606
15400,5.39877,0.9955
14008,4.0067,0.98213
16109,6.10781,0.99778
7862,-2.13961,0.10531
18315,8.31392,0.99975
3377,-6.62483,0.00133
3154,-6.84784,0.00106
9352,-0.64953,0.34309
72,-9.93,5e-05
13494,3.49267,0.97048
8604,-1.39757,0.1982
3616,-6.38582,0.00168
3308,-6.69383,0.00124
17601,7.59988,0.9995
18614,8.61293,0.99982
9220,-0.78154,0.31399
13424,3.42267,0.96841
16045,6.0438,0.99763
19525,9.52398,0.99993
8194,-1.80759,0.14093
9954,-0.0475,0.48813
5766,-4.23571,0.01426
6972,-3.02965,0.0461
19980,9.979,0.99995
9225,-0.77654,0.31507
2354,-7.64788,0.00048
19476,9.47497,0.99992
12908,2.90665,0.94817
13171,3.16966,0.95968
992,-9.00995,0.00012
14428,4.42672,0.98819
18726,8.72494,0.99984
7609,-2.39262,0.08374
6317,-3.68468,0.02449
10820,0.81854,0.69393
13052,3.05065,0.95481
14830,4.82874,0.99207
6847,-3.15466,0.04091
7826,-2.17561,0.10196
8326,-1.67558,0.15768
12095,2.0936,0.89028
19394,9.39297,0.99992
